Date,name,daily_return
2016-03-31,Golden_Butterfly,0.0023924977648384083
2016-04-01,60_40,0.00372555204120939
2016-04-01,All_Weather,0.0013467429682134657
2016-04-01,Permanent,0.0008801709306174299
2016-04-01,Golden_Butterfly,0.0007380334874045325
2016-04-04,60_40,-0.0015484188444842006
2016-04-04,All_Weather,-0.0020159553126118945
2016-04-04,Permanent,-0.00229165143100285
2016-04-04,Golden_Butterfly,-0.003706643626954831
2016-04-05,60_40,-0.00544885215382751
2016-04-05,All_Weather,0.0028274514586317245
2016-04-05,Permanent,0.003502741714140001
2016-04-05,Golden_Butterfly,0.0006635063221434034
2016-04-06,60_40,0.006448616266088836
2016-04-06,All_Weather,0.00024785367056967544
2016-04-06,Permanent,-0.0006635259812640681
2016-04-06,Golden_Butterfly,0.0009003252305346265
2016-04-07,60_40,-0.006309609546239603
2016-04-07,All_Weather,0.0030351803853605475
2016-04-07,Permanent,0.003590008615818263
2016-04-07,Golden_Butterfly,0.0005679989422036069
2016-04-08,60_40,0.0012084174547768445
2016-04-08,All_Weather,-0.00045723834449395984
2016-04-08,Permanent,-0.0012842371146093434
2016-04-08,Golden_Butterfly,0.0003374119308481305
2016-04-11,60_40,-0.0011114416400320737
2016-04-11,All_Weather,0.00029223855589410874
2016-04-11,Permanent,0.0023722558410097516
2016-04-11,Golden_Butterfly,0.0018362647874778926
2016-04-12,60_40,0.0049006945695049264
2016-04-12,All_Weather,0.0009276433927649652
2016-04-12,Permanent,0.0005774947861574287
2016-04-12,Golden_Butterfly,0.0030214196321380893
2016-04-13,60_40,0.0062328370657118715
2016-04-13,All_Weather,0.004117123135908063
2016-04-13,Permanent,0.0007974116852738078
2016-04-13,Golden_Butterfly,0.003994760665924968
2016-04-14,60_40,-0.0006544350831136914
2016-04-14,All_Weather,-0.0038946750796278184
2016-04-14,Permanent,-0.004658786322908837
2016-04-14,Golden_Butterfly,-0.004150527673267179
2016-04-15,60_40,0.0004500392871726877
2016-04-15,All_Weather,0.003801932050268464
2016-04-15,Permanent,0.003535983293273981
2016-04-15,Golden_Butterfly,0.0037452312240962016
2016-04-18,60_40,0.0041864826643960296
2016-04-18,All_Weather,0.00041380532176393814
2016-04-18,Permanent,0.00034173865574183004
2016-04-18,Golden_Butterfly,0.0010416471130185734
2016-04-19,60_40,0.0018650670539539504
2016-04-19,All_Weather,0.002152052038039143
2016-04-19,Permanent,0.0038329508559382663
2016-04-19,Golden_Butterfly,0.004158835324001409
2016-04-20,60_40,-0.00039044423098222314
2016-04-20,All_Weather,-0.0038020664064504217
2016-04-20,Permanent,-0.0038018827350304596
