Date,AGG,BIL,DBC,GLD,IEF,SHY,SPY,TLT,VBR,VV
2019-03-06,89.41758728027344,77.94623565673828,14.004535675048828,121.61000061035156,90.17024993896484,72.88639831542969,250.84275817871094,100.90802001953125,113.21697235107422,115.18860626220703
2019-03-07,89.66828918457031,77.9632797241211,13.969125747680664,121.51000213623047,90.47298431396484,72.94738006591797,248.74432373046875,101.56240844726562,112.14295196533203,114.28514862060547
2019-03-08,89.78530883789062,77.97179412841797,13.960274696350098,122.83999633789062,90.60274505615234,72.97354125976562,248.2468719482422,101.99028015136719,111.95085144042969,114.06834411621094
2019-03-11,89.79368591308594,77.97179412841797,13.977978706359863,122.23999786376953,90.5335693359375,72.95613098144531,251.84677124023438,101.6882553100586,113.38288879394531,115.73066711425781
2019-03-12,89.96083068847656,77.98030090332031,14.066503524780273,122.9800033569336,90.78441619873047,72.98226165771484,252.79647827148438,102.40137481689453,113.48764038085938,116.11011505126953
2019-03-13,89.91902923583984,77.98885345458984,14.155027389526367,123.83999633789062,90.74978637695312,72.9909896850586,254.4696807861328,102.20841979980469,113.99410247802734,116.90513610839844
2019-03-14,89.78530883789062,77.98885345458984,14.093060493469238,122.41000366210938,90.62007904052734,73.0083999633789,254.30694580078125,101.47014617919922,113.61863708496094,116.84190368652344
2019-03-15,90.01094818115234,77.99735260009766,14.093060493469238,122.97000122070312,90.9054946899414,73.03453826904297,255.5633544921875,102.14130401611328,113.65355682373047,117.40203857421875
2019-03-18,89.9942398071289,78.005859375,14.16387939453125,123.04000091552734,90.78441619873047,73.01712799072266,256.489990234375,102.08256530761719,114.47434997558594,117.85375213623047
2019-03-19,89.94409942626953,78.005859375,14.199289321899414,123.37999725341797,90.72384643554688,73.0083999633789,256.5536193847656,101.8560562133789,113.59244537353516,117.871826171875
2019-03-20,90.31185913085938,78.005859375,14.30551815032959,124.18000030517578,91.35536193847656,73.11300659179688,255.78134155273438,102.92149353027344,112.43983459472656,117.45623779296875
2019-03-21,90.32850646972656,78.03144836425781,14.234699249267578,123.68000030517578,91.31205749511719,73.11300659179688,258.6703796386719,103.14800262451172,113.6710205078125,118.80237579345703
2019-03-22,90.77987670898438,78.03144836425781,14.110764503479004,123.97000122070312,91.98678588867188,73.23497009277344,253.6919708251953,104.75040435791016,110.39656829833984,116.53473663330078
2019-03-25,90.94703674316406,78.03144836425781,14.16387939453125,124.91999816894531,92.22035217285156,73.31346893310547,253.50111389160156,104.91817474365234,110.60614013671875,116.39921569824219
2019-03-26,90.9637222290039,78.03998565673828,14.190437316894531,124.30000305175781,92.14252471923828,73.30475616455078,255.39071655273438,104.84268188476562,111.75875091552734,117.24845123291016
2019-03-27,91.1559829711914,78.04846954345703,14.110764503479004,123.6500015258789,92.41065979003906,73.36576080322266,254.0552978515625,105.80745697021484,111.77619934082031,116.67924499511719
2019-03-28,91.16433715820312,78.06552124023438,14.066503524780273,121.9000015258789,92.4193115234375,73.35700988769531,255.018310546875,106.17660522460938,112.63589477539062,117.15911102294922
2019-03-29,91.1559829711914,78.06552124023438,14.07535457611084,122.01000213623047,92.27223205566406,73.31346893310547,256.6262512207031,106.07591247558594,112.92537689208984,117.95883178710938
2019-04-01,90.7387466430664,78.07921600341797,14.20814037322998,121.52999877929688,91.63777923583984,73.23834228515625,259.669677734375,104.56925964355469,114.58334350585938,119.30382537841797
2019-04-02,90.83930206298828,78.07067108154297,14.243551254272461,121.9800033569336,91.7938003540039,73.27327728271484,259.7969055175781,104.76260375976562,114.09208679199219,119.33110809326172
2019-04-03,90.67170715332031,78.07921600341797,14.261256217956543,121.80000305175781,91.50772094726562,73.23834228515625,260.2055969238281,103.85455322265625,114.53070068359375,119.57644653320312
